3372,1
1380,0
3829,1
3668,1
1251,1
2560,0
425,0
3667,1
1991,1
3773,1
706,1
1039,0
2525,1
1924,0
230,0
1571,0
325,0
2520,0
2743,1
2650,0
648,0
1021,1
1455,1
1334,0
610,0
3397,0
179,1
2483,1
2922,0
3681,1
983,1
154,0
949,0
1955,0
1586,1
3459,1
1917,0
3235,1
2233,1
1108,0
1041,0
2764,0
3962,0
1703,1
1180,0
3608,0
1423,1
1887,1
687,1
1610,0
2726,0
485,0
2620,0
1292,1
2831,1
2933,1
1212,0
1105,1
233,1
1249,1
1985,1
2064,1
537,0
3238,0
2230,0
3355,0
3333,1
3787,1
1544,0
3605,1
147,1
1110,0
1831,1
315,1
3764,1
772,0
586,0
1724,0
428,0
1907,0
1900,0
1328,0
1445,1
11,1
1336,1
1661,1
302,0
3791,1
1430,0
443,1
1414,1
2850,1
3383,1
1416,1
3002,0
94,1
1255,1
192,0
2305,0
3192,1
3661,0
321,1
577,1
715,1
2716,0
21,1
3566,0
3710,0
3467,1
2323,1
2397,1
2608,0
1404,0
2081,0
646,1
3869,1
489,1
696,1
2517,1
3391,1
3670,0
1308,0
2712,0
1165,1
58,0
1677,1
2747,1
855,1
1851,1
2929,0
929,1
3332,1
1104,0
1099,0
2732,0
848,1
3195,1
2709,1
2110,0
878,0
1505,0
2987,1
2587,0
1635,0
3537,0
375,1
1190,0
3495,1
1296,0
835,0
30,1
3177,1
275,1
2897,1
2263,0
3158,0
2464,0
919,1
1825,1
3253,1
2413,1
688,0
2865,1
3418,1
3623,1
2600,0
3461,1
506,0
2964,1
467,1
592,0
3805,1
2626,0
397,1
3709,1
2910,0
2924,0
1932,0
1107,0
1949,1
631,0
3969,1
3451,1
863,1
740,0
2808,0
3516,0
3600,0
1398,0
1968,0
3071,0
501,1
2792,1
1172,0
2494,0
1531,1
3825,1
2193,0
34,0
267,0
2488,0
327,1
3379,1
3201,1
3452,0
2248,0
1680,0
1540,0
3060,1
1566,0
1337,1
2529,1
1454,0
415,1
2668,0
74,0
1226,1
1673,1
3792,0
3417,1
1891,0
1849,1
103,0
588,0
2074,0
1106,1
224,0
2678,0
905,1
2069,0
1916,0
46,0
343,0
2946,0
2700,1
2713,1
3546,0
572,0
2495,1
1548,0
3064,1
1853,0
1472,0
3280,0
2213,1
3096,0
1102,0
3285,1
3025,1
1502,0
114,0
3287,1
1537,1
2186,0
1287,0
3030,1
1321,1
1347,1
2975,1
456,0
2031,1
1086,1
1697,1
686,1
923,1
2363,1
1492,0
3199,1
51,1
3020,0
2262,0
567,1
2463,0
2461,1
421,1
290,0
1733,1
1009,1
689,1
1354,0
3716,0
2876,0
818,0
1077,1
555,1
2720,0
3724,0
2409,1
2737,1
2612,1
965,1
1708,0
829,1
3281,1
1170,0
0,0
3755,0
3373,0
3993,1
2880,0
102,0
3733,1
249,0
542,0
1561,1
1720,0
733,1
2579,0
656,0
3614,0
39,1
574,0
3331,1
1002,0
769,0
2348,0
2327,1
3014,0
2033,1
1905,1
1804,1
66,0
138,1
3113,1
3942,0
480,0
530,0
3124,0
1528,0
3860,0
1606,0
957,0
1723,0
1866,0
212,1
3437,1
3836,1
1220,0
2791,1
211,1
3055,1
1352,0
1438,0
1242,0
3475,1
330,0
1609,1
2734,1
2851,1
509,1
721,1
2665,1
676,0
3572,0
2852,0
742,1
1015,1
985,1
3170,0
3009,0
677,0
194,1
3559,1
2315,1
3979,1
3540,1
2902,0
2570,1
3477,1
1130,0
2937,1
1824,0
809,1
2631,1
3273,1
722,0
1270,0
2916,1
3154,0
1012,0
1768,0
1533,1
1145,1
950,0
2308,0
1590,0
2485,1
1033,1
591,0
3992,1
110,0
3750,0
1943,1
2503,1
3167,1
2899,0
896,0
3097,1
2642,0
3070,0
3714,0
3147,0
1638,0
218,0
824,0
3381,0
56,0
2742,0
1909,1
920,1
2878,1
2682,1
566,0
2811,1
2302,0
3977,1
708,0
779,1
1345,1
585,1
3103,0
1116,0
3088,0
2416,0
3838,0
2542,0
2319,0
3278,0
479,1
1837,1
3826,0
3960,0
2994,0
768,0
3034,0
1562,0
3748,0
3635,1
3894,0
457,0
615,1
3242,0
3929,1
3592,1
2986,0
1857,1
2577,1
3731,1
440,0
526,0
502,1
1738,0
2229,1
1478,0
856,0
2376,0
2705,1
353,1
2384,0
3612,0
3728,0
3225,1
1436,0
2129,1
3968,0
2873,1
2761,1
1626,1
2418,1
941,0
2215,1
2655,1
1999,1
864,0
342,0
1281,1
3279,1
3817,1
2888,0
2217,1
1461,0
673,1
2740,0
169,1
3256,0
1587,1
545,0
3916,0
538,1
1189,1
220,0
2476,0
972,0
825,1
1756,0
710,0
690,0
3143,1
1499,1
2552,1
1479,1
1748,0
871,1
1836,0
3720,0
5,1
2,0
13,1
3649,1
554,0
3844,1
1278,1
946,0
3120,0
2428,1
3913,0
2349,1
1554,0
1512,1
75,1
3926,0
3179,1
3596,0
1465,1
2373,0
716,0
1464,0
1335,0
2501,1
3290,0
108,0
3027,1
540,0
870,0
2082,0
410,0
2621,1
3582,0
1524,0
1595,1
1513,1
1482,0
3193,1
1088,1
2766,0
2260,1
2148,0
2165,0
3633,1
777,0
1143,0
2317,1
468,0
1312,1
3580,0
3654,1
1137,1
1757,1
3393,0
1711,1
365,1
68,0
1859,1
2556,0
3395,1
2227,1
324,0
320,0
795,1
408,0
307,1
1036,0
2643,1
2677,1
2957,1
346,0
520,1
1523,1
514,0
1995,1
390,0
623,1
2214,0
1807,1
1060,0
1739,1
535,1
605,1
2049,1
2261,1
628,0
3795,1
2854,1
3054,1
1097,1
2960,0
1885,0
954,0
3704,0
2219,1
3672,1
3772,0
3538,0
1409,1
3937,1
1096,1
621,1
3721,0
3638,0
3583,1
626,1
2266,0
3320,0
3701,1
2607,1
3494,0
2872,0
1069,0
3581,1
1250,0
1553,0
2843,1
1828,1
381,0
2554,0
3421,1
1217,1
3591,1
524,0
1311,1
2339,1
2022,0
216,0
649,1
3231,1
1636,0
2089,1
3816,0
3126,0
1946,0
505,0
581,1
2090,0
2610,0
1664,0
1427,1
2402,1
3210,0
2786,0
3001,1
2448,0
3136,1
915,1
553,1
404,0
2333,1
782,0
3560,1
2675,1
1159,1
243,1
3367,1
310,0
329,1
1696,0
1770,0
2015,1
3343,1
3512,1
2915,1
1453,1
3245,1
2599,1
3861,1
819,1
3443,1
439,0
3454,0
602,0
1237,1
3827,1
265,1
2660,0
3016,0
1022,0
1515,1
2952,0
3669,1
3048,0
111,1
527,1
1564,1
2623,0
3042,0
2736,0
730,0
2016,0
1855,0
3267,1
2772,0
256,0
2086,0
462,0
2583,1
99,1
2699,1
3102,1
2807,1
1598,0
1797,1
3978,0
3301,1
2866,0
2993,0
3387,1
2028,0
172,0
2862,0
2472,0
2184,0
3134,1
2847,1
705,1
797,1
1672,0
135,1
1927,1
2401,1
1745,0
1154,1
785,1
3613,0
840,0
239,1
3036,0
3643,1
189,1
3410,0
3308,0
875,1
2569,0
54,0
286,0
1978,0
2307,0
1790,0
531,0
3865,1
3089,0
1683,0
1071,1
563,1
2803,1
2124,1
380,0
132,0
1052,0
2998,0
2162,0
1152,0
2995,1
660,0
43,1
2567,1
3561,1
2152,1
2218,0
3004,1
2457,0
2456,0
2039,0
3091,0
1131,1
3895,1
2711,1
2690,0
2045,1
3570,0
3453,0
1043,1
2745,1
3352,1
3138,0
598,0
3098,0
2252,0
357,0
356,0
1835,1
433,1
2282,0
19,1
3588,0
1277,1
3106,1
3630,1
2647,1
2287,1
1305,0
2189,1
1525,0
2670,0
2006,0
1314,0
3085,1
2038,0
473,1
1008,0
1339,1
3843,1
3047,1
2549,1
1652,1
2858,1
2381,1
926,0
3774,0
2437,1
2695,0
1364,1
63,1
2414,0
3594,0
728,1
309,1
859,1
2094,1
2913,1
2443,1
1881,1
3005,1
2595,1
1284,0
3396,0
1668,1
1028,0
1872,0
3640,0
2676,0
2512,0
1631,1
1348,0
2502,0
186,0
3598,0
1254,0
2601,0
1958,0
1439,1
525,1
1272,0
3939,0
3506,0
2810,0
3428,1
2955,1
2226,0
1016,0
413,1
2029,1
2796,0
3213,1
1357,1
1510,0
3849,1
82,0
3486,0
3390,1
1847,1
766,0
2639,0
2399,0
866,0
2784,1
1394,0
1869,1
3615,1
761,1
1810,0
3876,0
3952,0
1765,0
1474,1
472,1
654,0
1763,1
463,1
414,0
3734,1
1558,0
3204,0
2267,0
2126,1
546,0
1650,0
1382,0
1526,0
49,1
2223,1
1085,1
2249,1
2568,0
693,1
3736,0
2598,0
2240,0
3376,0
2547,1
2832,0
32,0
2222,1
1238,0
3864,0
1582,0
1469,1
141,0
382,0
3830,0
1273,1
3288,0
2775,1
3469,1
1113,1
2177,1
745,0
1164,0
1247,1
955,0
3868,0
1179,0
2382,0
1432,0
2833,1
3851,1
2776,0
125,0
2292,1
1665,0
1429,1
611,1
1886,0
2951,1
2211,1
2997,1
887,1
3069,1
1169,1
2812,0
725,0
1725,1
1588,0
2817,1
3776,0
1018,0
657,1
713,1
1506,1
3160,0
3448,0
2440,1
1283,1
2268,0
2719,1
578,0
2232,0
947,0
908,0
2603,1
3628,0
503,1
790,0
1119,1
1712,0
1845,0
1361,1
3159,1
3041,1
2794,0
264,1
3326,0
3316,0
2815,0
2769,1
67,1
3349,0
811,1
85,1
405,0
2369,1
3112,0
2096,0
1000,0
982,0
1204,1
2978,1
2783,1
1993,0
225,1
619,1
1798,0
3295,1
2087,1
2044,1
3153,1
465,0
3763,1
55,1
1846,1
3237,1
2652,0
3738,1
107,1
2574,0
2285,1
1628,0
3464,0
3757,1
3100,0
3227,1
2982,1
2983,1
680,1
873,1
183,1
3878,0
1593,0
3084,0
788,1
2841,1
3699,1
2395,0
1444,0
3431,1
2390,0
1557,1
1093,1
2543,1
2576,1
3299,1
1103,0
3503,1
2003,1
1490,0
3286,1
2504,0
739,1
2264,0
880,0
3203,1
3141,1
3558,0
3586,0
522,0
